service_date,facility_id,facility_name,facility_type,district_id,district_name,outpatient_visits,emergency_arrivals,admissions,discharges,avg_ed_wait_minutes,avg_outpatient_wait_minutes,ed_wait_variance_minutes,outpatient_wait_variance_minutes,bed_occupancy_rate,high_occupancy_flag,staff_hours,overtime_hours,patient_satisfaction_score,access_risk_score
2025-03-04,F004,Riverside Urgent Care,Urgent Care,D02,East River,282,129,7,7,78,28,40,8,0.4222,N,339.2,0,73.2,45.0
2025-03-04,F005,Central City Health Campus,Hospital,D03,Central City,590,189,58,61,90,21,32,-4,0.8316,N,1310.0,4.8,74.7,34.1
2025-03-04,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,232,0,0,0,0,27,0,6,0.0,N,97.4,0,81.7,30.3
2025-03-04,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,449,121,30,31,78,38,22,13,0.8308,N,845.9,2.2,75.1,29.7
2025-03-04,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,199,0,0,0,0,30,0,10,0.0,N,83.6,0,83.5,22.0
2025-03-04,F009,West Hills Hospital,Hospital,D05,West Hills,326,96,32,34,79,27,27,4,0.8228,N,650.5,0.5,73.0,22.8
2025-03-04,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,172,68,2,2,51,25,17,6,0.4733,N,192.4,0,75.1,25.2
2025-03-05,F001,North Borough General Hospital,Hospital,D01,North Borough,457,136,42,36,89,29,34,5,0.8788,N,856.5,12.0,75.6,31.1
2025-03-05,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,208,0,0,0,0,23,0,1,0.0,N,87.4,0,79.7,23.4
2025-03-05,F003,East River Medical Center,Hospital,D02,East River,570,168,40,38,97,37,37,11,0.893,N,1067.1,24.6,69.5,43.2
2025-03-05,F004,Riverside Urgent Care,Urgent Care,D02,East River,215,90,2,2,54,19,16,-1,0.5088,N,245.3,0,77.0,32.5
2025-03-05,F005,Central City Health Campus,Hospital,D03,Central City,559,183,47,43,72,33,14,8,0.8499,N,1243.3,9.4,76.8,34.3
2025-03-05,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,236,0,0,0,0,29,0,8,0.0,N,99.1,0,84.4,31.7
2025-03-05,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,413,97,33,31,68,31,12,6,0.8362,N,815.3,3.7,73.4,24.3
2025-03-05,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,197,0,0,0,0,27,0,7,0.0,N,82.7,0,83.0,18.5
2025-03-05,F009,West Hills Hospital,Hospital,D05,West Hills,322,82,25,25,71,25,19,2,0.8305,N,607.0,1.7,73.5,21.3
2025-03-05,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,152,68,2,2,60,25,26,6,0.465,N,181.4,0,77.2,27.0
2025-03-06,F001,North Borough General Hospital,Hospital,D01,North Borough,412,135,41,40,79,29,24,5,0.796,N,826.9,0,78.6,29.2
2025-03-06,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,188,0,0,0,0,28,0,6,0.0,N,79.0,0,81.4,24.0
2025-03-06,F003,East River Medical Center,Hospital,D02,East River,487,107,26,24,84,33,24,7,0.7784,N,907.5,0,73.6,40.8
2025-03-06,F004,Riverside Urgent Care,Urgent Care,D02,East River,280,129,9,9,73,28,35,8,0.5443,N,346.1,0,75.6,42.6
2025-03-06,F005,Central City Health Campus,Hospital,D03,Central City,659,198,68,72,90,33,32,8,0.8325,N,1396.6,5.2,71.5,35.7
2025-03-06,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,228,0,0,0,0,26,0,5,0.0,N,95.8,0,80.8,28.2
2025-03-06,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,454,105,35,31,71,34,15,9,0.7521,N,853.5,0,77.7,28.0
2025-03-06,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,181,0,0,0,0,21,0,1,0.0,N,76.0,0,81.6,20.2
2025-03-06,F009,West Hills Hospital,Hospital,D05,West Hills,301,75,21,20,76,33,24,10,0.8112,N,572.8,0,75.2,27.4
2025-03-06,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,163,73,5,5,64,24,30,5,0.3655,N,204.2,0,82.3,22.5
2025-03-07,F001,North Borough General Hospital,Hospital,D01,North Borough,400,96,24,26,72,25,17,1,0.8137,N,715.2,0,82.0,24.5
2025-03-07,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,179,0,0,0,0,31,0,9,0.0,N,75.2,0,80.3,25.3
2025-03-07,F003,East River Medical Center,Hospital,D02,East River,472,122,31,29,79,29,19,3,0.7822,N,933.5,0,73.5,34.7
2025-03-07,F004,Riverside Urgent Care,Urgent Care,D02,East River,242,96,4,4,68,20,30,0,0.4522,N,273.9,0,75.8,38.0
2025-03-07,F005,Central City Health Campus,Hospital,D03,Central City,575,161,53,48,73,32,15,7,0.8361,N,1255.2,6.1,71.1,34.4
2025-03-07,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,223,0,0,0,0,33,0,12,0.0,N,93.7,0,76.3,32.6
2025-03-07,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,471,146,35,33,71,35,15,10,0.847,N,901.8,6.5,74.1,25.9
2025-03-07,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,203,0,0,0,0,24,0,4,0.0,N,85.3,0,85.5,19.5
2025-03-07,F009,West Hills Hospital,Hospital,D05,West Hills,301,77,21,21,66,27,14,4,0.8007,N,574.7,0,81.2,20.3
2025-03-07,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,173,70,5,5,53,28,19,9,0.4247,N,206.8,0,81.5,26.4
2025-03-08,F001,North Borough General Hospital,Hospital,D01,North Borough,298,80,26,25,74,33,19,9,0.7971,N,651.9,0,71.3,28.2
2025-03-08,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,162,0,0,0,0,24,0,2,0.0,N,68.0,0,79.8,24.1
2025-03-08,F003,East River Medical Center,Hospital,D02,East River,447,113,32,28,76,30,16,4,0.8486,N,915.2,7.7,73.9,34.7
2025-03-08,F004,Riverside Urgent Care,Urgent Care,D02,East River,207,79,3,3,60,25,22,5,0.4101,N,234.5,0,78.9,38.4
2025-03-08,F005,Central City Health Campus,Hospital,D03,Central City,501,128,33,31,70,32,12,7,0.8276,N,1103.2,2.4,72.3,32.5
2025-03-08,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,186,0,0,0,0,18,0,-3,0.0,N,78.1,0,83.1,27.9
2025-03-08,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,329,72,20,21,67,25,11,0,0.7648,N,693.4,0,78.0,22.0
2025-03-08,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,157,0,0,0,0,23,0,3,0.0,N,65.9,0,80.9,19.4
2025-03-08,F009,West Hills Hospital,Hospital,D05,West Hills,235,57,18,19,42,27,-10,4,0.8018,N,507.4,0,73.7,15.1
2025-03-08,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,137,58,2,2,50,30,16,11,0.4373,N,163.6,0,80.6,27.6
2025-03-09,F001,North Borough General Hospital,Hospital,D01,North Borough,287,77,21,19,69,25,14,1,0.8259,N,623.0,0.7,75.9,27.6
2025-03-09,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,138,0,0,0,0,19,0,-3,0.0,N,58.0,0,88.0,20.4
2025-03-09,F003,East River Medical Center,Hospital,D02,East River,400,100,34,34,75,33,15,7,0.9034,Y,885.0,15.0,74.0,38.2
2025-03-09,F004,Riverside Urgent Care,Urgent Care,D02,East River,193,90,6,6,58,25,20,5,0.3522,N,249.2,0,79.8,37.1
2025-03-09,F005,Central City Health Campus,Hospital,D03,Central City,498,113,36,38,65,34,7,9,0.8028,N,1099.2,0,81.6,33.9
2025-03-09,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,185,0,0,0,0,23,0,2,0.0,N,77.7,0,76.5,27.0
2025-03-09,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,406,95,31,27,68,29,12,4,0.7803,N,801.5,0,77.0,24.7
2025-03-09,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,147,0,0,0,0,28,0,8,0.0,N,61.7,0,80.6,20.7
2025-03-09,F009,West Hills Hospital,Hospital,D05,West Hills,232,78,20,21,80,27,28,4,0.8602,N,533.7,4.3,79.4,25.4
2025-03-09,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,133,59,2,2,58,13,24,-6,0.4618,N,162.4,0,76.9,21.4
2025-03-10,F001,North Borough General Hospital,Hospital,D01,North Borough,431,101,28,30,79,27,24,3,0.8216,N,753.0,0.3,77.9,28.9
2025-03-10,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,189,0,0,0,0,21,0,-1,0.0,N,79.4,0,82.0,20.4
2025-03-10,F003,East River Medical Center,Hospital,D02,East River,612,193,59,59,100,36,40,10,0.9095,Y,1190.0,25.1,71.3,44.0
2025-03-10,F004,Riverside Urgent Care,Urgent Care,D02,East River,283,123,6,6,78,22,40,2,0.4546,N,330.1,0,78.6,41.5
2025-03-10,F005,Central City Health Campus,Hospital,D03,Central City,727,195,61,65,89,39,31,14,0.8762,N,1403.1,23.7,68.4,37.8
2025-03-10,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,210,0,0,0,0,36,0,15,0.0,N,88.2,0,80.9,30.6
2025-03-10,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,509,131,35,31,71,36,15,11,0.8139,N,908.4,0,77.7,25.4
2025-03-10,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,197,0,0,0,0,23,0,3,0.0,N,82.7,0,84.2,20.1
2025-03-10,F009,West Hills Hospital,Hospital,D05,West Hills,359,113,36,37,75,23,23,0,0.9121,Y,700.8,12.0,81.4,20.4
2025-03-10,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,175,83,5,5,65,23,31,4,0.3664,N,220.3,0,77.4,23.1
2025-03-11,F001,North Borough General Hospital,Hospital,D01,North Borough,398,128,40,36,85,27,30,3,0.7714,N,808.5,0,73.7,32.1
2025-03-11,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,179,0,0,0,0,23,0,1,0.0,N,75.2,0,81.2,20.6
2025-03-11,F003,East River Medical Center,Hospital,D02,East River,438,127,31,32,81,31,21,5,0.8139,N,919.5,0,69.2,36.9
2025-03-11,F004,Riverside Urgent Care,Urgent Care,D02,East River,262,110,4,4,76,33,38,13,0.5209,N,298.2,0,77.3,44.2
2025-03-11,F005,Central City Health Campus,Hospital,D03,Central City,573,153,44,45,59,40,1,15,0.7391,N,1210.5,0,77.3,34.0
2025-03-11,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,217,0,0,0,0,27,0,6,0.0,N,91.1,0,76.5,29.4
2025-03-11,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,407,118,30,29,79,31,23,6,0.8621,N,820.0,8.9,80.3,28.9
2025-03-11,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,214,0,0,0,0,23,0,3,0.0,N,89.9,0,83.6,21.0
2025-03-11,F009,West Hills Hospital,Hospital,D05,West Hills,328,87,31,33,71,34,19,11,0.7692,N,639.0,0,79.8,24.8
2025-03-11,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,169,73,3,3,48,24,14,5,0.3995,N,199.5,0,76.6,19.7
2025-03-12,F001,North Borough General Hospital,Hospital,D01,North Borough,407,92,30,28,61,29,6,5,0.787,N,739.2,0,73.6,25.7
2025-03-12,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,194,0,0,0,0,34,0,12,0.0,N,81.5,0,79.1,24.7
2025-03-12,F003,East River Medical Center,Hospital,D02,East River,415,130,34,35,79,31,19,5,0.766,N,921.8,0,74.6,36.6
2025-03-12,F004,Riverside Urgent Care,Urgent Care,D02,East River,259,102,4,4,63,23,25,3,0.4292,N,289.0,0,80.2,38.0
2025-03-12,F005,Central City Health Campus,Hospital,D03,Central City,587,129,45,41,64,37,6,12,0.8063,N,1199.4,0,74.4,35.6
2025-03-12,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,227,0,0,0,0,32,0,11,0.0,N,95.3,0,83.0,28.5
2025-03-12,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,429,126,33,33,82,25,26,0,0.8561,N,851.6,8.2,77.4,27.0
2025-03-12,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,180,0,0,0,0,28,0,8,0.0,N,75.6,0,83.5,22.2
2025-03-12,F009,West Hills Hospital,Hospital,D05,West Hills,320,105,31,29,87,26,35,3,0.8709,N,651.8,10.4,79.2,26.6
2025-03-12,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,177,81,6,6,61,24,27,5,0.4944,N,223.5,0,76.2,25.0
2025-03-13,F001,North Borough General Hospital,Hospital,D01,North Borough,393,90,31,33,76,36,21,12,0.855,N,733.6,6.3,76.4,29.1
2025-03-13,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,197,0,0,0,0,27,0,5,0.0,N,82.7,0,84.0,23.4
2025-03-13,F003,East River Medical Center,Hospital,D02,East River,579,167,47,47,86,31,26,5,0.9153,Y,1099.1,19.0,73.6,37.8
2025-03-13,F004,Riverside Urgent Care,Urgent Care,D02,East River,255,98,6,6,56,27,18,7,0.5277,N,291.0,0,80.9,36.9
2025-03-13,F005,Central City Health Campus,Hospital,D03,Central City,648,182,63,63,69,39,11,14,0.7952,N,1355.3,0,72.2,33.9
2025-03-13,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,209,0,0,0,0,30,0,9,0.0,N,87.8,0,82.8,28.8
2025-03-13,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,430,141,48,51,73,28,17,3,0.8991,N,926.5,13.3,76.7,27.4
2025-03-13,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,196,0,0,0,0,25,0,5,0.0,N,82.3,0,83.6,21.3
2025-03-13,F009,West Hills Hospital,Hospital,D05,West Hills,310,74,23,24,63,21,11,-2,0.8378,N,584.8,2.6,75.2,19.6
2025-03-13,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,164,73,2,2,55,22,21,3,0.4302,N,192.8,0,77.7,21.4
2025-03-14,F001,North Borough General Hospital,Hospital,D01,North Borough,365,122,31,30,77,30,22,6,0.8285,N,748.7,1.7,74.3,32.6
2025-03-14,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,179,0,0,0,0,28,0,6,0.0,N,75.2,0,83.5,24.2
2025-03-14,F003,East River Medical Center,Hospital,D02,East River,485,149,46,40,80,33,20,7,0.8628,N,1026.3,10.4,79.9,37.1
2025-03-14,F004,Riverside Urgent Care,Urgent Care,D02,East River,260,111,6,6,62,28,24,8,0.4797,N,306.0,0,78.4,36.4
2025-03-14,F005,Central City Health Campus,Hospital,D03,Central City,610,156,45,40,77,30,19,5,0.8112,N,1237.7,0,75.4,32.1
2025-03-14,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,218,0,0,0,0,28,0,7,0.0,N,91.6,0,85.1,30.5
2025-03-14,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,415,110,33,34,67,28,11,3,0.806,N,828.8,0,78.3,24.1
2025-03-14,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,208,0,0,0,0,37,0,17,0.0,N,87.4,0,84.5,29.4
2025-03-14,F009,West Hills Hospital,Hospital,D05,West Hills,289,91,28,26,60,29,8,6,0.814,N,609.4,0,81.6,19.7
2025-03-14,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,167,77,5,5,63,21,29,2,0.466,N,210.2,0,76.4,27.2
2025-03-15,F001,North Borough General Hospital,Hospital,D01,North Borough,275,63,19,18,47,23,-8,-1,0.7559,N,595.1,0,81.1,22.1
2025-03-15,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,152,0,0,0,0,28,0,6,0.0,N,63.8,0,76.2,26.6
2025-03-15,F003,East River Medical Center,Hospital,D02,East River,366,123,41,42,69,32,9,6,0.8451,N,916.1,4.7,73.0,34.5
2025-03-15,F004,Riverside Urgent Care,Urgent Care,D02,East River,223,93,6,6,61,26,23,6,0.4271,N,268.6,0,78.7,37.3
2025-03-15,F005,Central City Health Campus,Hospital,D03,Central City,506,115,37,39,70,30,12,5,0.709,N,1109.5,0,78.7,29.3
2025-03-15,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,204,0,0,0,0,27,0,6,0.0,N,85.7,0,79.4,28.2
2025-03-15,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,366,114,37,38,62,27,6,2,0.7945,N,821.6,0,82.8,22.4
2025-03-15,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,149,0,0,0,0,27,0,7,0.0,N,62.6,0,84.7,23.1
2025-03-15,F009,West Hills Hospital,Hospital,D05,West Hills,220,60,19,17,60,30,8,7,0.7511,N,506.0,0,78.4,22.1
2025-03-15,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,120,50,2,2,57,21,23,2,0.343,N,146.7,0,79.7,24.9
2025-03-16,F001,North Borough General Hospital,Hospital,D01,North Borough,289,81,28,28,74,34,19,10,0.7475,N,655.9,0,75.2,32.2
2025-03-16,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,164,0,0,0,0,28,0,6,0.0,N,68.9,0,81.8,25.6
2025-03-16,F003,East River Medical Center,Hospital,D02,East River,373,94,29,26,68,30,8,4,0.7842,N,844.5,0,78.1,32.8
2025-03-16,F004,Riverside Urgent Care,Urgent Care,D02,East River,184,77,4,4,56,28,18,8,0.272,N,223.9,0,75.2,37.0
2025-03-16,F005,Central City Health Campus,Hospital,D03,Central City,502,140,39,38,71,26,13,1,0.8256,N,1139.1,1.5,76.4,27.7
2025-03-16,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,174,0,0,0,0,22,0,1,0.0,N,73.1,0,87.1,29.1
2025-03-16,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,339,85,29,28,75,36,19,11,0.8031,N,747.2,0,74.6,28.5
2025-03-16,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,143,0,0,0,0,28,0,8,0.0,N,60.1,0,81.1,24.1
2025-03-16,F009,West Hills Hospital,Hospital,D05,West Hills,214,56,16,14,53,33,1,10,0.774,N,486.9,0,76.5,22.6
2025-03-16,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,135,55,1,1,41,21,7,2,0.422,N,155.7,0,75.9,19.9
2025-03-17,F001,North Borough General Hospital,Hospital,D01,North Borough,445,145,45,40,83,30,28,6,0.8708,N,870.5,8.6,71.1,30.1
2025-03-17,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,229,0,0,0,0,28,0,6,0.0,N,96.2,0,82.7,23.2
2025-03-17,F003,East River Medical Center,Hospital,D02,East River,560,175,59,64,90,31,30,5,0.8197,N,1144.2,0,76.0,38.0
2025-03-17,F004,Riverside Urgent Care,Urgent Care,D02,East River,226,106,6,6,60,37,22,17,0.2228,N,282.6,0,73.5,42.6
2025-03-17,F005,Central City Health Campus,Hospital,D03,Central City,729,172,46,46,74,33,16,8,0.8737,N,1322.3,19.0,75.5,34.0
2025-03-17,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,268,0,0,0,0,30,0,9,0.0,N,112.6,0,83.2,31.2
2025-03-17,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,484,143,50,44,93,39,37,14,0.8494,N,966.1,6.2,73.4,35.2
2025-03-17,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,201,0,0,0,0,24,0,4,0.0,N,84.4,0,83.4,23.0
2025-03-17,F009,West Hills Hospital,Hospital,D05,West Hills,378,115,32,28,76,29,24,6,0.8454,N,697.1,3.8,77.2,24.2
2025-03-17,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,186,86,5,5,64,25,30,6,0.453,N,229.2,0,80.2,26.1
2025-03-18,F001,North Borough General Hospital,Hospital,D01,North Borough,377,120,40,37,73,29,18,5,0.8593,N,789.4,6.3,75.6,26.0
2025-03-18,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,177,0,0,0,0,27,0,5,0.0,N,74.3,0,78.7,23.6
2025-03-18,F003,East River Medical Center,Hospital,D02,East River,428,104,28,25,71,26,11,0,0.8382,N,880.2,5.1,73.4,32.2
2025-03-18,F004,Riverside Urgent Care,Urgent Care,D02,East River,245,117,6,6,61,28,23,8,0.4509,N,303.5,0,81.6,37.9
2025-03-18,F005,Central City Health Campus,Hospital,D03,Central City,574,168,52,49,81,30,23,5,0.8109,N,1257.3,0,74.2,36.2
2025-03-18,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,234,0,0,0,0,32,0,11,0.0,N,98.3,0,80.0,31.7
2025-03-18,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,405,101,25,24,67,38,11,13,0.8439,N,782.7,5.1,69.6,29.1
2025-03-18,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,196,0,0,0,0,22,0,2,0.0,N,82.3,0,84.7,20.8
2025-03-18,F009,West Hills Hospital,Hospital,D05,West Hills,309,104,25,26,73,28,21,5,0.8384,N,620.8,2.7,74.6,24.5
2025-03-18,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,164,66,2,2,51,23,17,4,0.5045,N,186.1,0,78.8,23.0
2025-03-19,F001,North Borough General Hospital,Hospital,D01,North Borough,409,100,33,35,72,28,17,4,0.8466,N,760.0,6.1,74.8,28.3
2025-03-19,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,172,0,0,0,0,27,0,5,0.0,N,72.2,0,83.0,23.6
2025-03-19,F003,East River Medical Center,Hospital,D02,East River,516,143,49,50,89,36,29,10,0.8818,N,1049.7,18.8,71.1,43.1
2025-03-19,F004,Riverside Urgent Care,Urgent Care,D02,East River,211,96,7,7,62,29,24,9,0.3663,N,268.9,0,77.1,40.1
2025-03-19,F005,Central City Health Campus,Hospital,D03,Central City,546,155,51,53,68,26,10,1,0.8378,N,1225.5,5.4,80.9,28.6
2025-03-19,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,218,0,0,0,0,29,0,8,0.0,N,91.6,0,84.2,30.6
2025-03-19,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,429,97,30,32,64,23,8,-2,0.7495,N,812.1,0,77.9,21.0
2025-03-19,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,182,0,0,0,0,27,0,7,0.0,N,76.4,0,85.6,22.2
2025-03-19,F009,West Hills Hospital,Hospital,D05,West Hills,281,91,23,22,74,28,22,5,0.8538,N,585.0,4.8,74.9,24.2
2025-03-19,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,146,61,2,2,62,22,28,3,0.4439,N,171.4,0,80.1,22.2
2025-03-20,F001,North Borough General Hospital,Hospital,D01,North Borough,335,113,32,33,83,30,28,6,0.8763,N,727.6,8.4,76.2,31.8
2025-03-20,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,196,0,0,0,0,25,0,3,0.0,N,82.3,0,85.0,23.4
2025-03-20,F003,East River Medical Center,Hospital,D02,East River,483,119,40,41,71,36,11,10,0.8003,N,972.7,0,76.6,38.4
2025-03-20,F004,Riverside Urgent Care,Urgent Care,D02,East River,212,99,3,3,46,26,8,6,0.452,N,256.2,0,80.9,35.1
2025-03-20,F005,Central City Health Campus,Hospital,D03,Central City,555,132,42,38,68,25,10,0,0.7555,N,1172.7,0,78.7,25.0
2025-03-20,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,201,0,0,0,0,24,0,3,0.0,N,84.4,0,84.0,25.5
2025-03-20,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,450,130,34,34,63,28,7,3,0.8788,N,871.0,12.3,77.7,21.7
2025-03-20,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,150,0,0,0,0,20,0,0,0.0,N,63.0,0,81.0,19.5
2025-03-20,F009,West Hills Hospital,Hospital,D05,West Hills,274,74,23,21,60,19,8,-4,0.8154,N,565.0,0,77.3,22.5
2025-03-20,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,143,56,1,1,61,16,27,-3,0.4511,N,161.0,0,81.7,23.8
2025-03-21,F001,North Borough General Hospital,Hospital,D01,North Borough,362,122,32,33,66,37,11,13,0.8113,N,751.0,0,77.4,31.0
2025-03-21,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,191,0,0,0,0,20,0,-2,0.0,N,80.2,0,87.5,20.7
2025-03-21,F003,East River Medical Center,Hospital,D02,East River,468,144,42,39,75,28,15,2,0.8395,N,996.2,3.5,76.4,32.0
2025-03-21,F004,Riverside Urgent Care,Urgent Care,D02,East River,249,115,4,4,59,27,21,7,0.4663,N,295.8,0,75.1,39.0
2025-03-21,F005,Central City Health Campus,Hospital,D03,Central City,640,214,55,60,82,36,24,11,0.8987,N,1349.3,20.1,70.7,37.5
2025-03-21,F006,Downtown Preventive Health Center,Community Clinic,D03,Central City,235,0,0,0,0,26,0,5,0.0,N,98.7,0,81.0,31.1
2025-03-21,F007,South Lakes Regional Hospital,Hospital,D04,South Lakes,444,104,26,27,67,32,11,7,0.8499,N,811.0,6.9,76.9,24.6
2025-03-21,F008,Lakeview Community Clinic,Community Clinic,D04,South Lakes,168,0,0,0,0,24,0,4,0.0,N,70.6,0,84.1,23.4
2025-03-21,F009,West Hills Hospital,Hospital,D05,West Hills,234,69,17,15,62,25,10,2,0.7675,N,514.2,0,78.7,18.8
2025-03-21,F010,Hillcrest Urgent Care,Urgent Care,D05,West Hills,170,76,2,2,59,21,25,2,0.4548,N,198.9,0,76.0,23.1
2025-03-22,F001,North Borough General Hospital,Hospital,D01,North Borough,306,92,25,26,61,28,6,4,0.852,N,663.7,5.4,73.8,24.8
2025-03-22,F002,Northgate Community Clinic,Community Clinic,D01,North Borough,161,0,0,0,0,29,0,7,0.0,N,67.6,0,84.3,25.1
2025-03-22,F003,East River Medical Center,Hospital,D02,East River,401,123,29,29,70,36,10,10,0.8418,N,887.4,5.7,69.4,35.0
2025-03-22,F004,Riverside Urgent Care,Urgent Care,D02,East River,189,77,6,6,61,25,23,5,0.3093,N,234.7,0,77.6,35.6
