service_date,facility_id,outpatient_visits,emergency_arrivals,admissions,discharges,avg_ed_wait_minutes,avg_outpatient_wait_minutes,no_show_rate,bed_occupancy_rate,staff_hours,overtime_hours,patient_satisfaction_score,district_id,facility_type,ed_wait_variance_minutes,outpatient_wait_variance_minutes,high_occupancy_flag,access_risk_score
2025-04-23,F006,194,0,0,0,0,27,0.0817,0.0,81.5,0,82.6,D03,Community Clinic,0,6,N,29.7
2025-04-23,F007,346,87,21,21,64,31,0.0662,0.7728,721.0,0,79.5,D04,Hospital,8,6,N,23.6
2025-04-23,F008,155,0,0,0,0,21,0.0796,0.0,65.1,0,79.4,D04,Community Clinic,0,1,N,21.2
2025-04-23,F009,261,70,19,20,76,27,0.0705,0.8362,538.0,2.5,76.9,D05,Hospital,24,4,N,24.6
2025-04-23,F010,129,61,1,1,59,19,0.0556,0.4865,158.1,0,78.2,D05,Urgent Care,25,0,N,21.3
2025-04-24,F001,340,80,21,21,66,20,0.0984,0.7016,655.0,0,75.4,D01,Hospital,11,-4,N,27.2
2025-04-24,F002,166,0,0,0,0,28,0.0799,0.0,69.7,0,86.3,D01,Community Clinic,0,6,N,25.2
2025-04-24,F003,455,102,36,32,69,35,0.0621,0.8191,925.2,0,74.7,D02,Hospital,9,9,N,33.8
2025-04-24,F004,218,93,4,4,64,26,0.084,0.4512,257.9,0,73.1,D02,Urgent Care,26,6,N,38.8
2025-04-24,F005,476,109,30,28,73,24,0.063,0.8044,1059.3,0,80.7,D03,Hospital,15,-1,N,28.0
2025-04-24,F006,207,0,0,0,0,27,0.0711,0.0,86.9,0,79.7,D03,Community Clinic,0,6,N,28.4
2025-04-24,F007,352,91,27,28,71,34,0.0596,0.8287,752.0,1.4,78.7,D04,Hospital,15,9,N,25.7
2025-04-24,F008,159,0,0,0,0,23,0.063,0.0,66.8,0,88.9,D04,Community Clinic,0,3,N,20.1
2025-04-24,F009,217,73,23,24,72,26,0.0603,0.8277,532.7,1.2,76.1,D05,Hospital,20,3,N,22.1
2025-04-24,F010,131,51,2,2,58,21,0.0761,0.5286,153.7,0,78.3,D05,Urgent Care,24,2,N,24.4
2025-04-25,F001,328,77,18,17,70,24,0.0727,0.7356,633.5,0,78.7,D01,Hospital,15,0,N,25.0
2025-04-25,F002,163,0,0,0,0,27,0.0538,0.0,68.5,0,87.6,D01,Community Clinic,0,5,N,21.7
2025-04-25,F003,407,113,40,38,79,35,0.0967,0.7688,925.2,0,73.1,D02,Hospital,19,9,N,40.1
2025-04-25,F004,201,96,3,3,51,23,0.0917,0.5226,247.3,0,75.3,D02,Urgent Care,13,3,N,35.5
2025-04-25,F005,522,119,39,36,75,22,0.0691,0.8067,1130.2,0,76.2,D03,Hospital,17,-3,N,29.2
2025-04-25,F006,214,0,0,0,0,22,0.0654,0.0,89.9,0,83.8,D03,Community Clinic,0,1,N,25.4
2025-04-25,F007,416,107,28,28,74,26,0.0775,0.8709,806.5,9.9,77.7,D04,Hospital,18,1,N,24.9
2025-04-25,F008,144,0,0,0,0,26,0.0458,0.0,60.5,0,84.8,D04,Community Clinic,0,6,N,19.4
2025-04-25,F009,233,75,19,18,60,26,0.0489,0.7992,527.4,0,82.9,D05,Hospital,8,3,N,18.1
2025-04-25,F010,135,56,4,4,54,25,0.0539,0.3641,168.6,0,81.4,D05,Urgent Care,20,6,N,22.7
2025-04-26,F001,249,69,20,18,63,28,0.0586,0.8431,590.5,3.4,78.1,D01,Hospital,8,4,N,23.5
2025-04-26,F002,137,0,0,0,0,21,0.0562,0.0,57.5,0,84.7,D01,Community Clinic,0,-1,N,19.7
2025-04-26,F003,323,80,27,28,56,30,0.0981,0.7482,795.6,0,79.6,D02,Hospital,-4,4,N,33.9
2025-04-26,F004,167,66,3,3,51,22,0.0856,0.5238,200.2,0,81.0,D02,Urgent Care,13,2,N,34.3
2025-04-26,F005,363,109,29,30,59,35,0.0574,0.8356,993.2,3.2,73.9,D03,Hospital,1,10,N,28.8
2025-04-26,F006,153,0,0,0,0,23,0.0712,0.0,64.3,0,90.2,D03,Community Clinic,0,2,N,26.6
2025-04-26,F007,302,79,19,20,60,31,0.0572,0.792,681.2,0,73.8,D04,Hospital,4,6,N,21.6
2025-04-26,F008,121,0,0,0,0,21,0.0756,0.0,50.8,0,81.8,D04,Community Clinic,0,1,N,20.7
2025-04-26,F009,204,63,18,17,59,22,0.0838,0.7872,496.0,0,77.4,D05,Hospital,7,-1,N,20.7
2025-04-26,F010,103,44,1,1,36,26,0.0558,0.3298,127.7,0,78.4,D05,Urgent Care,2,7,N,19.4
2025-04-27,F001,227,54,14,15,70,26,0.074,0.7563,540.1,0,75.0,D01,Hospital,15,2,N,26.0
2025-04-27,F002,147,0,0,0,0,26,0.0594,0.0,61.7,0,80.4,D01,Community Clinic,0,4,N,21.9
2025-04-27,F003,364,91,31,28,62,32,0.0663,0.7616,844.7,0,80.7,D02,Hospital,2,6,N,31.4
2025-04-27,F004,184,82,4,4,58,19,0.0796,0.4564,228.7,0,76.0,D02,Urgent Care,20,-1,N,34.3
2025-04-27,F005,371,83,24,24,60,30,0.0744,0.767,952.9,0,75.6,D03,Hospital,2,5,N,28.8
2025-04-27,F006,166,0,0,0,0,19,0.0905,0.0,69.7,0,84.6,D03,Community Clinic,0,-2,N,28.0
2025-04-27,F007,211,62,15,15,54,24,0.0787,0.7665,599.0,0,77.3,D04,Hospital,-2,-1,N,20.6
2025-04-27,F008,117,0,0,0,0,29,0.0621,0.0,49.1,0,80.9,D04,Community Clinic,0,9,N,22.7
2025-04-27,F009,196,48,13,13,62,26,0.0628,0.8177,457.4,0,72.2,D05,Hospital,10,3,N,20.2
2025-04-27,F010,105,42,1,1,52,19,0.062,0.4412,126.9,0,77.9,D05,Urgent Care,18,0,N,20.5
2025-04-28,F001,370,114,32,30,78,23,0.0741,0.8574,747.8,8.1,78.6,D01,Hospital,23,-1,N,26.9
2025-04-28,F002,193,0,0,0,0,26,0.074,0.0,81.1,0,82.0,D01,Community Clinic,0,4,N,23.6
2025-04-28,F003,533,129,33,29,73,33,0.0811,0.7797,981.7,0,73.3,D02,Hospital,13,7,N,36.0
2025-04-28,F004,225,95,4,4,58,18,0.081,0.5752,263.6,0,84.8,D02,Urgent Care,20,-2,N,34.4
2025-04-28,F005,507,142,39,37,73,37,0.0658,0.7846,1143.8,0,77.1,D03,Hospital,15,12,N,33.7
2025-04-28,F006,238,0,0,0,0,24,0.0793,0.0,100.0,0,82.3,D03,Community Clinic,0,3,N,28.0
2025-04-28,F007,414,91,28,28,63,34,0.0569,0.8458,790.2,5.2,79.6,D04,Hospital,7,9,N,23.6
2025-04-28,F008,161,0,0,0,0,20,0.0846,0.0,67.6,0,79.1,D04,Community Clinic,0,0,N,21.4
2025-04-28,F009,235,66,17,16,72,31,0.0881,0.7902,511.9,0,74.4,D05,Hospital,20,8,N,27.7
2025-04-28,F010,142,61,4,4,41,20,0.0733,0.3298,177.2,0,78.8,D05,Urgent Care,7,1,N,19.9
2025-04-29,F001,345,115,29,29,76,26,0.0652,0.8761,723.0,8.4,73.8,D01,Hospital,21,2,N,26.3
2025-04-29,F002,141,0,0,0,0,27,0.0635,0.0,59.2,0,83.6,D01,Community Clinic,0,5,N,22.8
2025-04-29,F003,418,98,26,26,69,36,0.0727,0.8082,861.0,0,77.6,D02,Hospital,9,10,N,35.5
2025-04-29,F004,180,72,3,3,54,23,0.0843,0.5033,213.0,0,77.8,D02,Urgent Care,16,3,N,35.3
2025-04-29,F005,446,118,40,39,64,25,0.0702,0.7309,1091.4,0,77.9,D03,Hospital,6,0,N,26.9
2025-04-29,F006,199,0,0,0,0,27,0.0632,0.0,83.6,0,89.4,D03,Community Clinic,0,6,N,27.4
2025-04-29,F007,353,107,29,28,70,31,0.0713,0.7755,775.8,0,79.4,D04,Hospital,14,6,N,25.5
2025-04-29,F008,157,0,0,0,0,24,0.0688,0.0,65.9,0,83.1,D04,Community Clinic,0,4,N,21.3
2025-04-29,F009,239,71,20,20,77,33,0.0741,0.7752,530.9,0,76.3,D05,Hospital,25,10,N,28.0
2025-04-29,F010,132,63,2,2,47,23,0.0608,0.4625,165.6,0,77.6,D05,Urgent Care,13,4,N,21.1
2025-04-30,F001,277,67,22,19,49,36,0.0659,0.7694,612.0,0,74.5,D01,Hospital,-6,12,N,26.3
2025-04-30,F002,155,0,0,0,0,28,0.0827,0.0,65.1,0,78.7,D01,Community Clinic,0,6,N,25.6
2025-04-30,F003,443,120,40,42,70,34,0.0738,0.8001,951.6,0,79.1,D02,Hospital,10,8,N,35.0
2025-04-30,F004,204,78,2,2,45,26,0.0759,0.3697,227.9,0,74.9,D02,Urgent Care,7,6,N,33.6
2025-04-30,F005,499,150,44,40,75,37,0.0728,0.7973,1167.0,0,78.6,D03,Hospital,17,12,N,35.0
2025-04-30,F006,195,0,0,0,0,25,0.0794,0.0,81.9,0,80.5,D03,Community Clinic,0,4,N,28.5
2025-04-30,F007,330,95,27,26,56,33,0.0695,0.79,743.8,0,75.9,D04,Hospital,0,8,N,23.1
2025-04-30,F008,154,0,0,0,0,25,0.0899,0.0,64.7,0,80.3,D04,Community Clinic,0,5,N,24.2
2025-04-30,F009,275,72,19,18,71,26,0.0829,0.7969,547.6,0,76.3,D05,Hospital,19,3,N,24.6
2025-04-30,F010,123,58,2,2,64,25,0.0708,0.5765,155.9,0,76.8,D05,Urgent Care,30,6,N,26.9
2025-05-01,F001,325,84,23,21,76,32,0.046,0.8294,658.5,1.3,79.1,D01,Hospital,21,8,N,26.7
2025-05-01,F002,156,0,0,0,0,28,0.0493,0.0,65.5,0,86.4,D01,Community Clinic,0,6,N,21.6
2025-05-01,F003,361,89,28,28,77,27,0.0694,0.7948,829.1,0,79.7,D02,Hospital,17,1,N,32.8
2025-05-01,F004,211,86,3,3,66,28,0.0625,0.4634,243.3,0,80.8,D02,Urgent Care,28,8,N,37.6
2025-05-01,F005,462,124,40,35,72,33,0.0811,0.827,1105.9,1.7,76.7,D03,Hospital,14,8,N,33.6
2025-05-01,F006,171,0,0,0,0,23,0.0696,0.0,71.8,0,85.3,D03,Community Clinic,0,2,N,26.4
2025-05-01,F007,351,104,34,29,74,27,0.0849,0.7706,791.9,0,79.1,D04,Hospital,18,2,N,26.2
2025-05-01,F008,141,0,0,0,0,16,0.0728,0.0,59.2,0,86.0,D04,Community Clinic,0,-4,N,19.9
2025-05-01,F009,231,58,20,20,60,26,0.0684,0.8108,514.1,0,75.1,D05,Hospital,8,3,N,20.4
2025-05-01,F010,126,52,2,2,55,22,0.0917,0.5392,151.9,0,78.3,D05,Urgent Care,21,3,N,26.1
2025-05-02,F001,380,101,27,27,69,27,0.0789,0.8301,721.0,1.3,79.4,D01,Hospital,14,3,N,26.8
2025-05-02,F002,175,0,0,0,0,28,0.0756,0.0,73.5,0,78.8,D01,Community Clinic,0,6,N,24.7
2025-05-02,F003,383,104,34,34,70,33,0.1036,0.8219,879.5,0.3,75.3,D02,Hospital,10,7,N,38.1
2025-05-02,F004,217,89,5,5,55,25,0.0838,0.2588,257.5,0,75.4,D02,Urgent Care,17,5,N,36.3
2025-05-02,F005,507,126,42,45,64,32,0.0991,0.787,1140.5,0,73.9,D03,Hospital,6,7,N,33.5
2025-05-02,F006,172,0,0,0,0,26,0.0767,0.0,72.2,0,85.4,D03,Community Clinic,0,5,N,28.6
2025-05-02,F007,356,109,38,41,79,26,0.0643,0.8026,815.4,0,75.5,D04,Hospital,23,1,N,24.4
2025-05-02,F008,145,0,0,0,0,24,0.0713,0.0,60.9,0,84.2,D04,Community Clinic,0,4,N,21.6
2025-05-02,F009,228,69,17,16,60,20,0.0539,0.7782,510.9,0,79.2,D05,Hospital,8,-3,N,17.3
2025-05-02,F010,141,56,2,2,47,24,0.0484,0.3864,163.9,0,83.1,D05,Urgent Care,13,5,N,20.0
2025-05-03,F001,258,69,22,19,62,28,0.0862,0.8099,603.5,0,76.9,D01,Hospital,7,4,N,26.6
2025-05-03,F002,122,0,0,0,0,20,0.0702,0.0,51.2,0,89.4,D01,Community Clinic,0,-2,N,21.4
2025-05-03,F003,323,93,23,21,70,28,0.0772,0.8246,792.0,1.0,77.4,D02,Hospital,10,2,N,32.7
2025-05-03,F004,160,70,4,4,45,27,0.0739,0.4674,204.1,0,77.8,D02,Urgent Care,7,7,N,33.9
2025-05-03,F005,413,126,34,37,77,33,0.0654,0.7984,1056.8,0,76.2,D03,Hospital,19,8,N,32.8
2025-05-03,F006,149,0,0,0,0,22,0.0735,0.0,62.6,0,81.9,D03,Community Clinic,0,1,N,26.4
2025-05-03,F007,291,75,21,19,65,34,0.0491,0.819,679.3,0,74.9,D04,Hospital,9,9,N,23.1
2025-05-03,F008,118,0,0,0,0,22,0.0776,0.0,49.6,0,86.2,D04,Community Clinic,0,2,N,21.4
2025-05-03,F009,180,45,11,10,63,29,0.0567,0.7984,437.8,0,81.3,D05,Hospital,11,6,N,21.0
2025-05-03,F010,113,45,1,1,46,21,0.0689,0.6288,134.1,0,78.5,D05,Urgent Care,12,2,N,20.9
2025-05-04,F001,222,68,23,24,57,22,0.0683,0.8352,586.7,1.8,74.0,D01,Hospital,2,-2,N,21.6
2025-05-04,F002,125,0,0,0,0,28,0.0728,0.0,52.5,0,80.7,D01,Community Clinic,0,6,N,24.4
2025-05-04,F003,355,118,39,35,89,28,0.0684,0.805,897.4,0,75.5,D02,Hospital,29,2,N,35.8
2025-05-04,F004,171,72,2,2,56,13,0.095,0.3721,204.0,0,80.2,D02,Urgent Care,18,-7,N,35.7
2025-05-04,F005,402,89,22,23,68,22,0.0739,0.7781,967.7,0,76.6,D03,Hospital,10,-3,N,28.2
2025-05-04,F006,149,0,0,0,0,18,0.0696,0.0,62.6,0,87.4,D03,Community Clinic,0,-3,N,25.5
2025-05-04,F007,292,83,29,27,54,28,0.0642,0.7343,719.5,0,75.3,D04,Hospital,-2,3,N,20.3
2025-05-04,F008,119,0,0,0,0,29,0.0643,0.0,50.0,0,83.8,D04,Community Clinic,0,9,N,23.0
2025-05-04,F009,173,47,15,15,52,22,0.0498,0.8272,451.8,0.8,86.4,D05,Hospital,0,-1,N,15.1
2025-05-04,F010,99,46,2,2,52,18,0.0782,0.5943,131.3,0,78.9,D05,Urgent Care,18,-1,N,22.4
2025-05-05,F001,337,105,28,29,75,35,0.0751,0.8301,705.1,1.6,76.8,D01,Hospital,20,11,N,31.3
2025-05-05,F002,186,0,0,0,0,29,0.0639,0.0,78.1,0,86.6,D01,Community Clinic,0,7,N,23.8
2025-05-05,F003,403,136,47,49,79,30,0.0765,0.8247,972.9,1.1,78.5,D02,Hospital,19,4,N,35.5
2025-05-05,F004,223,95,7,7,64,21,0.0706,0.3846,274.5,0,77.4,D02,Urgent Care,26,1,N,34.9
2025-05-05,F005,469,144,44,39,69,33,0.0733,0.8717,1144.8,16.4,76.4,D03,Hospital,11,8,N,32.0
2025-05-05,F006,229,0,0,0,0,25,0.0773,0.0,96.2,0,81.1,D03,Community Clinic,0,4,N,28.2
2025-05-05,F007,425,113,31,29,61,23,0.0762,0.8172,829.1,0,74.5,D04,Hospital,5,-2,N,21.4
2025-05-05,F008,152,0,0,0,0,23,0.0465,0.0,63.8,0,85.5,D04,Community Clinic,0,3,N,18.1
2025-05-05,F009,276,62,16,15,65,31,0.0759,0.8197,526.7,0,74.3,D05,Hospital,13,8,N,24.7
2025-05-05,F010,158,65,2,2,64,18,0.0745,0.2616,181.8,0,73.5,D05,Urgent Care,30,-1,N,24.6
2025-05-06,F001,310,100,34,30,79,27,0.0858,0.7761,709.5,0,79.9,D01,Hospital,24,3,N,29.9
2025-05-06,F002,162,0,0,0,0,20,0.0541,0.0,68.0,0,83.8,D01,Community Clinic,0,-2,N,19.4
2025-05-06,F003,389,111,39,35,69,24,0.0659,0.7891,909.4,0,78.3,D02,Hospital,9,-2,N,30.2
2025-05-06,F004,219,101,5,5,62,27,0.0794,0.3355,270.0,0,76.1,D02,Urgent Care,24,7,N,38.3
2025-05-06,F005,520,167,47,42,87,34,0.0958,0.8106,1206.7,0,73.9,D03,Hospital,29,9,N,39.1
2025-05-06,F006,203,0,0,0,0,22,0.0697,0.0,85.3,0,82.0,D03,Community Clinic,0,1,N,26.0
2025-05-06,F007,345,102,32,32,72,31,0.0638,0.8771,778.7,9.4,71.2,D04,Hospital,16,6,N,25.1
2025-05-06,F008,147,0,0,0,0,22,0.0814,0.0,61.7,0,84.9,D04,Community Clinic,0,2,N,21.9
2025-05-06,F009,227,73,23,24,65,25,0.0764,0.8151,538.2,0,77.5,D05,Hospital,13,2,N,22.0
2025-05-06,F010,158,70,5,5,61,21,0.0779,0.4387,198.6,0,75.4,D05,Urgent Care,27,2,N,25.3
2025-05-07,F001,283,89,26,25,54,29,0.0923,0.8167,652.2,0,80.3,D01,Hospital,-1,5,N,26.3
2025-05-07,F002,146,0,0,0,0,16,0.0667,0.0,61.3,0,85.9,D01,Community Clinic,0,-6,N,21.0
2025-05-07,F003,401,115,39,38,73,36,0.0806,0.8911,919.8,19.4,74.1,D02,Hospital,13,10,N,37.3
2025-05-07,F004,181,69,4,4,50,22,0.0728,0.3767,214.7,0,79.8,D02,Urgent Care,12,2,N,32.6
2025-05-07,F005,436,116,30,29,55,33,0.0854,0.7401,1044.0,0,79.6,D03,Hospital,-3,8,N,31.0
2025-05-07,F006,179,0,0,0,0,29,0.0659,0.0,75.2,0,82.1,D03,Community Clinic,0,8,N,28.7
2025-05-07,F007,352,95,25,23,70,20,0.0721,0.828,747.9,1.1,81.3,D04,Hospital,14,-5,N,22.9
2025-05-07,F008,143,0,0,0,0,19,0.0693,0.0,60.1,0,85.2,D04,Community Clinic,0,-1,N,19.5
2025-05-07,F009,253,81,25,22,65,29,0.0687,0.8289,568.1,1.0,72.7,D05,Hospital,13,6,N,22.9
2025-05-07,F010,136,63,4,4,44,21,0.0607,0.4321,175.8,0,76.1,D05,Urgent Care,10,2,N,19.5
2025-05-08,F001,300,73,22,21,70,35,0.0751,0.7983,630.4,0,78.3,D01,Hospital,15,11,N,30.2
2025-05-08,F002,148,0,0,0,0,24,0.0789,0.0,62.2,0,82.5,D01,Community Clinic,0,2,N,23.3
2025-05-08,F003,476,152,48,44,73,32,0.0716,0.8431,1032.2,7.1,77.4,D02,Hospital,13,6,N,34.5
2025-05-08,F004,220,87,3,3,60,30,0.0883,0.5191,249.2,0,75.8,D02,Urgent Care,22,10,N,40.2
2025-05-08,F005,462,142,41,38,91,31,0.0724,0.7947,1127.0,0,72.0,D03,Hospital,33,6,N,35.8
2025-05-08,F006,166,0,0,0,0,19,0.0629,0.0,69.7,0,83.3,D03,Community Clinic,0,-2,N,24.7
2025-05-08,F007,318,104,27,25,72,27,0.0838,0.8339,745.7,2.6,78.5,D04,Hospital,16,2,N,25.7
2025-05-08,F008,142,0,0,0,0,27,0.0739,0.0,59.6,0,83.9,D04,Community Clinic,0,7,N,23.2
2025-05-08,F009,217,60,16,15,62,27,0.0704,0.747,492.4,0,78.5,D05,Hospital,10,4,N,21.5
2025-05-08,F010,135,64,3,3,58,27,0.0612,0.3419,172.2,0,78.3,D05,Urgent Care,24,8,N,25.3
2025-05-09,F001,309,70,22,21,54,22,0.0787,0.6944,632.5,0,75.3,D01,Hospital,-1,-2,N,22.4
2025-05-09,F002,157,0,0,0,0,28,0.061,0.0,65.9,0,86.4,D01,Community Clinic,0,6,N,23.0
2025-05-09,F003,364,102,33,35,65,27,0.0776,0.7908,863.1,0,74.6,D02,Hospital,5,1,N,31.2
2025-05-09,F004,179,78,5,5,59,24,0.0929,0.4104,226.2,0,75.8,D02,Urgent Care,21,4,N,37.9
2025-05-09,F005,439,125,32,33,68,27,0.0847,0.819,1062.2,0,81.2,D03,Hospital,10,2,N,30.4
2025-05-09,F006,188,0,0,0,0,27,0.0703,0.0,79.0,0,85.3,D03,Community Clinic,0,6,N,28.3
2025-05-09,F007,288,77,24,24,70,24,0.0597,0.7452,691.5,0,74.0,D04,Hospital,14,-1,N,21.4
2025-05-09,F008,170,0,0,0,0,31,0.0603,0.0,71.4,0,84.3,D04,Community Clinic,0,11,N,23.4
2025-05-09,F009,213,60,18,18,57,25,0.0675,0.7753,498.1,0,79.3,D05,Hospital,5,2,N,19.2
2025-05-09,F010,146,68,2,2,39,28,0.0738,0.5907,178.1,0,78.2,D05,Urgent Care,5,9,N,23.1
2025-05-10,F001,272,82,23,21,72,26,0.0662,0.8267,627.5,1.1,74.6,D01,Hospital,17,2,N,25.5
2025-05-10,F002,132,0,0,0,0,24,0.0883,0.0,55.4,0,85.0,D01,Community Clinic,0,2,N,24.4
2025-05-10,F003,263,60,15,14,43,24,0.0744,0.778,695.6,0,77.0,D02,Hospital,-17,-2,N,29.2
2025-05-10,F004,166,72,5,5,50,21,0.1017,0.4767,213.3,0,81.5,D02,Urgent Care,12,1,N,35.6
2025-05-10,F005,414,110,29,25,55,30,0.1081,0.7397,1022.2,0,75.8,D03,Hospital,-3,5,N,32.4
2025-05-10,F006,152,0,0,0,0,28,0.0777,0.0,63.8,0,79.8,D03,Community Clinic,0,7,N,29.6
2025-05-10,F007,309,80,26,28,70,35,0.0676,0.8639,714.0,9.1,80.1,D04,Hospital,14,10,N,26.9
2025-05-10,F008,99,0,0,0,0,18,0.0881,0.0,41.6,0,83.1,D04,Community Clinic,0,-2,N,21.8
2025-05-10,F009,166,40,10,9,55,27,0.0632,0.7786,421.3,0,80.6,D05,Hospital,3,4,N,19.1
2025-05-10,F010,107,49,2,2,43,25,0.0691,0.4756,138.6,0,78.8,D05,Urgent Care,9,6,N,22.1
2025-05-11,F001,267,67,20,18,68,25,0.0804,0.7455,598.5,0,78.4,D01,Hospital,13,1,N,25.9
2025-05-11,F002,109,0,0,0,0,22,0.0632,0.0,45.8,0,79.5,D01,Community Clinic,0,0,N,20.5
2025-05-11,F003,304,72,21,20,61,29,0.0775,0.7573,753.6,0,75.4,D02,Hospital,1,3,N,31.2
2025-05-11,F004,141,67,3,3,53,26,0.0947,0.5284,186.8,0,78.5,D02,Urgent Care,15,6,N,37.7
2025-05-11,F005,414,137,38,36,72,31,0.0804,0.8403,1083.8,4.8,77.0,D03,Hospital,14,6,N,32.6
2025-05-11,F006,149,0,0,0,0,24,0.0836,0.0,62.6,0,85.4,D03,Community Clinic,0,3,N,28.5
2025-05-11,F007,326,96,27,25,76,24,0.0852,0.836,742.5,2.7,76.4,D04,Hospital,20,-1,N,25.8
2025-05-11,F008,128,0,0,0,0,17,0.061,0.0,53.8,0,84.8,D04,Community Clinic,0,-3,N,18.5
2025-05-11,F009,206,47,12,11,56,32,0.0776,0.7828,457.9,0,78.8,D05,Hospital,4,9,N,23.3
2025-05-11,F010,124,55,3,3,52,20,0.0648,0.3724,157.6,0,82.9,D05,Urgent Care,18,1,N,21.3
2025-05-12,F001,331,74,22,23,71,27,0.0757,0.8514,648.4,5.3,81.1,D01,Hospital,16,3,N,26.9
2025-05-12,F002,156,0,0,0,0,19,0.0728,0.0,65.5,0,84.7,D01,Community Clinic,0,-3,N,21.7
2025-05-12,F003,457,106,26,25,74,30,0.0676,0.7794,890.0,0,78.5,D02,Hospital,14,4,N,33.3
2025-05-12,F004,245,106,7,7,72,24,0.1004,0.4749,297.0,0,73.6,D02,Urgent Care,34,4,N,41.6
2025-05-12,F005,623,207,49,50,88,33,0.0655,0.7854,1309.3,0,74.9,D03,Hospital,30,8,N,35.2
2025-05-12,F006,215,0,0,0,0,25,0.0815,0.0,90.3,0,83.0,D03,Community Clinic,0,4,N,28.7
2025-05-12,F007,378,123,30,26,81,38,0.0817,0.7779,808.8,0,70.9,D04,Hospital,25,13,N,32.4
2025-05-12,F008,176,0,0,0,0,27,0.1009,0.0,73.9,0,82.7,D04,Community Clinic,0,7,N,26.5
2025-05-12,F009,283,65,22,23,68,34,0.0674,0.8065,557.4,0,83.3,D05,Hospital,16,11,N,25.7
2025-05-12,F010,142,58,2,2,55,23,0.0634,0.4204,166.4,0,81.6,D05,Urgent Care,21,4,N,23.1
2025-05-13,F001,314,103,33,34,79,24,0.0874,0.8005,710.5,0,76.7,D01,Hospital,24,0,N,28.7
2025-05-13,F002,131,0,0,0,0,25,0.0833,0.0,55.0,0,80.3,D01,Community Clinic,0,3,N,24.3
2025-05-13,F003,374,104,27,28,76,37,0.0725,0.8025,846.5,0,74.2,D02,Hospital,16,11,N,37.5
2025-05-13,F004,182,75,5,5,55,27,0.0731,0.3989,225.0,0,81.4,D02,Urgent Care,17,7,N,36.0
2025-05-13,F005,473,121,38,35,65,26,0.0605,0.8237,1101.1,1.2,83.0,D03,Hospital,7,1,N,26.4
2025-05-13,F006,183,0,0,0,0,25,0.0952,0.0,76.9,0,77.9,D03,Community Clinic,0,4,N,30.4
2025-05-13,F007,278,67,20,19,71,24,0.0773,0.8314,660.5,1.6,73.6,D04,Hospital,15,-1,N,23.8
2025-05-13,F008,137,0,0,0,0,16,0.0703,0.0,57.5,0,83.0,D04,Community Clinic,0,-4,N,19.6
2025-05-13,F009,259,66,21,20,66,30,0.0503,0.742,541.1,0,75.6,D05,Hospital,14,7,N,21.4
2025-05-13,F010,138,60,3,3,47,23,0.073,0.4166,170.1,0,81.5,D05,Urgent Care,13,4,N,22.5
2025-05-14,F001,305,91,29,31,75,26,0.0805,0.8348,678.2,2.2,75.7,D01,Hospital,20,2,N,27.9
2025-05-14,F002,155,0,0,0,0,23,0.064,0.0,65.1,0,87.9,D01,Community Clinic,0,1,N,21.1
2025-05-14,F003,392,96,27,28,79,33,0.081,0.8136,848.8,0,70.8,D02,Hospital,19,7,N,37.3
2025-05-14,F004,183,70,2,2,52,21,0.0648,0.434,208.8,0,80.0,D02,Urgent Care,14,1,N,31.6
2025-05-14,F005,503,130,33,35,66,29,0.0866,0.7444,1106.2,0,76.5,D03,Hospital,8,4,N,31.1
2025-05-14,F006,190,0,0,0,0,34,0.0908,0.0,79.8,0,75.3,D03,Community Clinic,0,13,N,33.9
2025-05-14,F007,336,81,28,25,60,35,0.0536,0.7879,737.8,0,76.6,D04,Hospital,4,10,N,23.0
2025-05-14,F008,138,0,0,0,0,24,0.0619,0.0,58.0,0,81.4,D04,Community Clinic,0,4,N,20.4
2025-05-14,F009,230,65,22,22,61,25,0.0739,0.8218,528.2,0.3,77.3,D05,Hospital,9,2,N,20.8
2025-05-14,F010,136,60,3,3,48,21,0.0851,0.4586,169.0,0,78.4,D05,Urgent Care,14,2,N,23.3
2025-05-15,F001,302,66,20,18,58,29,0.0632,0.7487,616.8,0,75.8,D01,Hospital,3,5,N,23.4
2025-05-15,F002,161,0,0,0,0,26,0.0628,0.0,67.6,0,83.6,D01,Community Clinic,0,4,N,22.3
2025-05-15,F003,428,123,39,39,71,24,0.0859,0.782,942.2,0,72.8,D02,Hospital,11,-2,N,33.0
2025-05-15,F004,203,93,3,3,66,37,0.1008,0.3714,245.6,0,70.7,D02,Urgent Care,28,17,N,46.2
2025-05-15,F005,474,123,37,38,65,30,0.0698,0.7393,1099.6,0,79.6,D03,Hospital,7,5,N,29.3
2025-05-15,F006,179,0,0,0,0,22,0.0897,0.0,75.2,0,79.4,D03,Community Clinic,0,1,N,28.4
2025-05-15,F007,351,98,31,33,62,32,0.0681,0.8094,774.1,0,77.4,D04,Hospital,6,7,N,23.8
2025-05-15,F008,145,0,0,0,0,22,0.0667,0.0,60.9,0,86.4,D04,Community Clinic,0,2,N,20.1
2025-05-15,F009,254,77,21,20,65,28,0.0519,0.7712,548.9,0,75.7,D05,Hospital,13,5,N,20.4
2025-05-15,F010,135,64,5,5,43,21,0.0645,0.539,180.2,0,77.2,D05,Urgent Care,9,2,N,19.7
2025-05-16,F001,296,71,18,19,59,30,0.0876,0.7473,610.2,0,81.7,D01,Hospital,4,6,N,27.0
